FIP,STNAME,YEAR,MO,POP
12,Florida,2011,06,"15,239,668   "
13,Georgia,2011,06,"7,381,919   "
15,Hawaii,2011,06,"1,054,376   "
16,Idaho,2011,06,"1,178,197   "
17,Illinois,2011,06,"9,942,595   "
18,Indiana,2011,06,"5,000,751   "
19,Iowa,2011,06,"2,373,954   "
20,Kansas,2011,06,"2,160,876   "
21,Kentucky,2011,06,"3,369,648   "
22,Louisiana,2011,06,"3,476,119   "
23,Maine,2011,06,"1,079,032   "
24,Maryland,2011,06,"4,553,484   "
25,Massachusetts,2011,06,"5,291,343   "
26,Michigan,2011,06,"7,746,971   "
27,Minnesota,2011,06,"4,149,960   "
28,Mississippi,2011,06,"2,243,394   "
29,Missouri,2011,06,"4,646,658   "
30,Montana,2011,06,"784,374   "
31,Nebraska,2011,06,"1,400,218   "
32,Nevada,2011,06,"2,094,517   "
33,New Hampshire,2011,06,"1,057,923   "
34,New Jersey,2011,06,"6,925,738   "
35,New Mexico,2011,06,"1,581,383   "
36,New York,2011,06,"15,487,926   "
51000,New York city,2011,06,"6,633,791   "
37,North Carolina,2011,06,"7,401,857   "
38,North Dakota,2011,06,"532,514   "
39,Ohio,2011,06,"8,994,164   "
40,Oklahoma,2011,06,"2,864,845   "
41,Oregon,2011,06,"3,062,818   "
42,Pennsylvania,2011,06,"10,115,335   "
44,Rhode Island,2011,06,"842,770   "
45,South Carolina,2011,06,"3,609,298   "
46,South Dakota,2011,06,"623,669   "
47,Tennessee,2011,06,"4,969,737   "
48,Texas,2011,06,"18,960,196   "
49,Utah,2011,06,"1,991,017   "
50,Vermont,2011,06,"509,985   "
51,Virginia,2011,06,"6,245,221   "
53,Washington,2011,06,"5,303,834   "
54,West Virginia,2011,06,"1,484,927   "
55,Wisconsin,2011,06,"4,459,526   "
56,Wyoming,2011,06,"436,583   "
01,Alabama,2011,07,"3,726,532   "
02,Alaska,2011,07,"529,831   "
04,Arizona,2011,07,"4,925,985   "
05,Arkansas,2011,07,"2,253,218   "
06,California,2011,07,"29,022,474   "
037,Los Angeles County,2011,07,"7,753,207   "
08,Colorado,2011,07,"3,927,657   "
09,Connecticut,2011,07,"2,830,243   "
10,Delaware,2011,07,"711,875   "
11,District of Columbia,2011,07,"517,445   "
12,Florida,2011,07,"15,261,519   "
13,Georgia,2011,07,"7,389,012   "
15,Hawaii,2011,07,"1,055,342   "
16,Idaho,2011,07,"1,179,370   "
17,Illinois,2011,07,"9,947,409   "
18,Indiana,2011,07,"5,003,957   "
19,Iowa,2011,07,"2,375,329   "
20,Kansas,2011,07,"2,162,005   "
21,Kentucky,2011,07,"3,371,559   "
22,Louisiana,2011,07,"3,479,230   "
23,Maine,2011,07,"1,079,519   "
24,Maryland,2011,07,"4,558,279   "
25,Massachusetts,2011,07,"5,296,292   "
26,Michigan,2011,07,"7,749,930   "
27,Minnesota,2011,07,"4,153,458   "
28,Mississippi,2011,07,"2,244,326   "
29,Missouri,2011,07,"4,648,659   "
30,Montana,2011,07,"784,958   "
31,Nebraska,2011,07,"1,401,189   "
32,Nevada,2011,07,"2,096,147   "
33,New Hampshire,2011,07,"1,058,465   "
34,New Jersey,2011,07,"6,930,159   "
35,New Mexico,2011,07,"1,582,486   "
36,New York,2011,07,"15,500,103   "
51000,New York city,2011,07,"6,640,455   "
37,North Carolina,2011,07,"7,410,102   "
38,North Dakota,2011,07,"533,268   "
39,Ohio,2011,07,"8,997,300   "
40,Oklahoma,2011,07,"2,866,723   "
41,Oregon,2011,07,"3,065,777   "
42,Pennsylvania,2011,07,"10,120,333   "
44,Rhode Island,2011,07,"842,916   "
45,South Carolina,2011,07,"3,611,909   "
46,South Dakota,2011,07,"624,255   "
47,Tennessee,2011,07,"4,973,616   "
48,Texas,2011,07,"18,991,539   "
49,Utah,2011,07,"1,994,087   "
50,Vermont,2011,07,"510,286   "
51,Virginia,2011,07,"6,252,572   "
53,Washington,2011,07,"5,309,419   "
54,West Virginia,2011,07,"1,485,249   "
55,Wisconsin,2011,07,"4,462,309   "
56,Wyoming,2011,07,"436,836   "
01,Alabama,2011,08,"3,728,404   "
02,Alaska,2011,08,"530,478   "
04,Arizona,2011,08,"4,933,438   "
05,Arkansas,2011,08,"2,254,282   "
06,California,2011,08,"29,057,497   "
037,Los Angeles County,2011,08,"7,760,963   "
08,Colorado,2011,08,"3,933,791   "
09,Connecticut,2011,08,"2,831,624   "
10,Delaware,2011,08,"712,654   "
11,District of Columbia,2011,08,"518,359   "
12,Florida,2011,08,"15,282,325   "
13,Georgia,2011,08,"7,398,089   "
15,Hawaii,2011,08,"1,056,358   "
16,Idaho,2011,08,"1,180,619   "
17,Illinois,2011,08,"9,951,242   "
18,Indiana,2011,08,"5,006,539   "
19,Iowa,2011,08,"2,376,635   "
20,Kansas,2011,08,"2,163,365   "
21,Kentucky,2011,08,"3,372,928   "
22,Louisiana,2011,08,"3,481,603   "
23,Maine,2011,08,"1,079,872   "
24,Maryland,2011,08,"4,562,675   "
25,Massachusetts,2011,08,"5,300,828   "
26,Michigan,2011,08,"7,753,042   "
27,Minnesota,2011,08,"4,156,611   "
28,Mississippi,2011,08,"2,245,300   "
29,Missouri,2011,08,"4,650,649   "
30,Montana,2011,08,"785,635   "
31,Nebraska,2011,08,"1,402,300   "
32,Nevada,2011,08,"2,099,541   "
33,New Hampshire,2011,08,"1,059,207   "
34,New Jersey,2011,08,"6,934,329   "
35,New Mexico,2011,08,"1,583,430   "
36,New York,2011,08,"15,509,016   "
51000,New York city,2011,08,"6,646,214   "
37,North Carolina,2011,08,"7,418,689   "
38,North Dakota,2011,08,"534,242   "
39,Ohio,2011,08,"8,999,893   "
40,Oklahoma,2011,08,"2,869,213   "
41,Oregon,2011,08,"3,068,833   "
42,Pennsylvania,2011,08,"10,124,363   "
44,Rhode Island,2011,08,"843,246   "
45,South Carolina,2011,08,"3,615,911   "
46,South Dakota,2011,08,"625,011   "
47,Tennessee,2011,08,"4,978,210   "
48,Texas,2011,08,"19,023,022   "
49,Utah,2011,08,"1,997,046   "
50,Vermont,2011,08,"510,386   "
51,Virginia,2011,08,"6,259,789   "
53,Washington,2011,08,"5,316,147   "
54,West Virginia,2011,08,"1,485,508   "
55,Wisconsin,2011,08,"4,464,498   "
56,Wyoming,2011,08,"437,539   "
01,Alabama,2011,09,"3,730,497   "
02,Alaska,2011,09,"530,998   "
04,Arizona,2011,09,"4,941,151   "
05,Arkansas,2011,09,"2,255,462   "
06,California,2011,09,"29,093,825   "
037,Los Angeles County,2011,09,"7,768,692   "
08,Colorado,2011,09,"3,939,895   "
09,Connecticut,2011,09,"2,833,213   "
10,Delaware,2011,09,"713,461   "
11,District of Columbia,2011,09,"519,282   "
12,Florida,2011,09,"15,303,851   "
13,Georgia,2011,09,"7,407,305   "
15,Hawaii,2011,09,"1,057,081   "
16,Idaho,2011,09,"1,181,957   "
17,Illinois,2011,09,"9,955,771   "
18,Indiana,2011,09,"5,009,444   "
19,Iowa,2011,09,"2,378,156   "
20,Kansas,2011,09,"2,164,731   "
21,Kentucky,2011,09,"3,374,417   "
22,Louisiana,2011,09,"3,484,105   "
23,Maine,2011,09,"1,080,294   "
24,Maryland,2011,09,"4,567,233   "
25,Massachusetts,2011,09,"5,305,689   "
26,Michigan,2011,09,"7,756,690   "
27,Minnesota,2011,09,"4,160,029   "
28,Mississippi,2011,09,"2,246,305   "
29,Missouri,2011,09,"4,652,943   "
30,Montana,2011,09,"786,336   "
31,Nebraska,2011,09,"1,403,473   "
32,Nevada,2011,09,"2,103,000   "
33,New Hampshire,2011,09,"1,060,003   "
34,New Jersey,2011,09,"6,938,954   "
35,New Mexico,2011,09,"1,584,417   "
36,New York,2011,09,"15,518,985   "
51000,New York city,2011,09,"6,651,964   "
37,North Carolina,2011,09,"7,426,921   "
38,North Dakota,2011,09,"535,238   "
39,Ohio,2011,09,"9,003,132   "
40,Oklahoma,2011,09,"2,871,778   "
41,Oregon,2011,09,"3,072,150   "
42,Pennsylvania,2011,09,"10,129,035   "
44,Rhode Island,2011,09,"843,625   "
45,South Carolina,2011,09,"3,620,044   "
46,South Dakota,2011,09,"625,838   "
47,Tennessee,2011,09,"4,983,064   "
48,Texas,2011,09,"19,055,354   "
49,Utah,2011,09,"2,000,118   "
50,Vermont,2011,09,"510,531   "
51,Virginia,2011,09,"6,266,512   "
53,Washington,2011,09,"5,322,824   "
54,West Virginia,2011,09,"1,485,858   "
55,Wisconsin,2011,09,"4,467,046   "
56,Wyoming,2011,09,"438,271   "
01,Alabama,2011,10,"3,732,555   "
02,Alaska,2011,10,"531,776   "
04,Arizona,2011,10,"4,948,796   "
05,Arkansas,2011,10,"2,256,616   "
06,California,2011,10,"29,130,571   "
037,Los Angeles County,2011,10,"7,776,430   "
08,Colorado,2011,10,"3,946,312   "
09,Connecticut,2011,10,"2,834,751   "
10,Delaware,2011,10,"714,313   "
11,District of Columbia,2011,10,"520,227   "
12,Florida,2011,10,"15,325,391   "
13,Georgia,2011,10,"7,417,360   "
15,Hawaii,2011,10,"1,058,376   "
16,Idaho,2011,10,"1,183,264   "
17,Illinois,2011,10,"9,960,194   "
18,Indiana,2011,10,"5,012,152   "
19,Iowa,2011,10,"2,379,564   "
20,Kansas,2011,10,"2,166,243   "
21,Kentucky,2011,10,"3,375,998   "
22,Louisiana,2011,10,"3,486,625   "
23,Maine,2011,10,"1,080,682   "
24,Maryland,2011,10,"4,571,869   "
25,Massachusetts,2011,10,"5,310,323   "
26,Michigan,2011,10,"7,759,924   "
27,Minnesota,2011,10,"4,163,236   "
28,Mississippi,2011,10,"2,247,453   "
29,Missouri,2011,10,"4,655,285   "
30,Montana,2011,10,"787,067   "
31,Nebraska,2011,10,"1,404,645   "
32,Nevada,2011,10,"2,106,464   "
33,New Hampshire,2011,10,"1,060,758   "
34,New Jersey,2011,10,"6,943,190   "
35,New Mexico,2011,10,"1,585,461   "
36,New York,2011,10,"15,528,173   "
51000,New York city,2011,10,"6,657,752   "
37,North Carolina,2011,10,"7,436,305   "
38,North Dakota,2011,10,"536,288   "
39,Ohio,2011,10,"9,005,888   "
40,Oklahoma,2011,10,"2,874,556   "
41,Oregon,2011,10,"3,075,255   "
42,Pennsylvania,2011,10,"10,133,224   "
44,Rhode Island,2011,10,"844,023   "
45,South Carolina,2011,10,"3,624,769   "
46,South Dakota,2011,10,"626,668   "
47,Tennessee,2011,10,"4,987,885   "
48,Texas,2011,10,"19,088,240   "
49,Utah,2011,10,"2,003,130   "
50,Vermont,2011,10,"510,654   "
51,Virginia,2011,10,"6,274,684   "
53,Washington,2011,10,"5,329,996   "
54,West Virginia,2011,10,"1,486,142   "
55,Wisconsin,2011,10,"4,469,340   "
56,Wyoming,2011,10,"439,038   "
01,Alabama,2011,11,"3,734,118   "
02,Alaska,2011,11,"532,224   "
04,Arizona,2011,11,"4,955,711   "
05,Arkansas,2011,11,"2,257,496   "
06,California,2011,11,"29,163,744   "
037,Los Angeles County,2011,11,"7,783,860   "
08,Colorado,2011,11,"3,951,922   "
09,Connecticut,2011,11,"2,835,865   "
10,Delaware,2011,11,"714,958   "
11,District of Columbia,2011,11,"521,065   "
12,Florida,2011,11,"15,344,379   "
13,Georgia,2011,11,"7,425,886   "
15,Hawaii,2011,11,"1,059,111   "
16,Idaho,2011,11,"1,184,436   "
17,Illinois,2011,11,"9,963,431   "
18,Indiana,2011,11,"5,014,345   "
19,Iowa,2011,11,"2,380,665   "
20,Kansas,2011,11,"2,167,279   "
21,Kentucky,2011,11,"3,377,004   "
22,Louisiana,2011,11,"3,488,593   "
23,Maine,2011,11,"1,080,941   "
24,Maryland,2011,11,"4,575,776   "
25,Massachusetts,2011,11,"5,314,464   "
26,Michigan,2011,11,"7,762,458   "
27,Minnesota,2011,11,"4,166,042   "
28,Mississippi,2011,11,"2,248,141   "
29,Missouri,2011,11,"4,656,977   "
30,Montana,2011,11,"787,630   "
31,Nebraska,2011,11,"1,405,611   "
32,Nevada,2011,11,"2,109,649   "
33,New Hampshire,2011,11,"1,061,437   "
34,New Jersey,2011,11,"6,946,847   "
35,New Mexico,2011,11,"1,586,204   "
36,New York,2011,11,"15,535,901   "
51000,New York city,2011,11,"6,663,225   "
37,North Carolina,2011,11,"7,443,483   "
38,North Dakota,2011,11,"537,174   "
39,Ohio,2011,11,"9,007,756   "
40,Oklahoma,2011,11,"2,876,736   "
41,Oregon,2011,11,"3,078,110   "
42,Pennsylvania,2011,11,"10,136,302   "
44,Rhode Island,2011,11,"844,271   "
45,South Carolina,2011,11,"3,628,527   "
46,South Dakota,2011,11,"627,356   "
47,Tennessee,2011,11,"4,991,978   "
48,Texas,2011,11,"19,118,263   "
49,Utah,2011,11,"2,005,976   "
50,Vermont,2011,11,"510,740   "
51,Virginia,2011,11,"6,280,650   "
53,Washington,2011,11,"5,335,981   "
54,West Virginia,2011,11,"1,486,259   "
55,Wisconsin,2011,11,"4,471,242   "
56,Wyoming,2011,11,"439,692   "
01,Alabama,2011,12,"3,735,706   "
02,Alaska,2011,12,"532,630   "
04,Arizona,2011,12,"4,962,593   "
05,Arkansas,2011,12,"2,258,359   "
06,California,2011,12,"29,196,376   "
037,Los Angeles County,2011,12,"7,791,606   "
08,Colorado,2011,12,"3,957,434   "
09,Connecticut,2011,12,"2,837,035   "
10,Delaware,2011,12,"715,712   "
11,District of Columbia,2011,12,"521,915   "
12,Florida,2011,12,"15,363,413   "
13,Georgia,2011,12,"7,434,454   "
15,Hawaii,2011,12,"1,059,686   "
16,Idaho,2011,12,"1,185,583   "
17,Illinois,2011,12,"9,966,698   "
18,Indiana,2011,12,"5,016,614   "
19,Iowa,2011,12,"2,381,784   "
20,Kansas,2011,12,"2,168,249   "
21,Kentucky,2011,12,"3,377,968   "
22,Louisiana,2011,12,"3,490,625   "
23,Maine,2011,12,"1,081,190   "
24,Maryland,2011,12,"4,579,641   "
25,Massachusetts,2011,12,"5,318,597   "
26,Michigan,2011,12,"7,765,000   "
27,Minnesota,2011,12,"4,168,875   "
28,Mississippi,2011,12,"2,248,855   "
29,Missouri,2011,12,"4,658,672   "
30,Montana,2011,12,"788,219   "
31,Nebraska,2011,12,"1,406,563   "
32,Nevada,2011,12,"2,112,791   "
33,New Hampshire,2011,12,"1,062,110   "
34,New Jersey,2011,12,"6,950,481   "
35,New Mexico,2011,12,"1,586,887   "
36,New York,2011,12,"15,543,638   "
51000,New York city,2011,12,"6,668,979   "
37,North Carolina,2011,12,"7,450,454   "
38,North Dakota,2011,12,"538,059   "
39,Ohio,2011,12,"9,009,653   "
40,Oklahoma,2011,12,"2,878,841   "
41,Oregon,2011,12,"3,080,914   "
42,Pennsylvania,2011,12,"10,139,480   "
44,Rhode Island,2011,12,"844,528   "
45,South Carolina,2011,12,"3,632,326   "
46,South Dakota,2011,12,"628,039   "
47,Tennessee,2011,12,"4,996,084   "
48,Texas,2011,12,"19,147,940   "
49,Utah,2011,12,"2,008,775   "
50,Vermont,2011,12,"510,816   "
51,Virginia,2011,12,"6,286,541   "
53,Washington,2011,12,"5,341,847   "
54,West Virginia,2011,12,"1,486,391   "
55,Wisconsin,2011,12,"4,473,131   "
56,Wyoming,2011,12,"440,336   "
01,Alabama,2012,01,"3,737,366   "
02,Alaska,2012,01,"533,011   "
04,Arizona,2012,01,"4,969,510   "
05,Arkansas,2012,01,"2,259,284   "
06,California,2012,01,"29,229,768   "
037,Los Angeles County,2012,01,"7,799,639   "
08,Colorado,2012,01,"3,962,938   "
09,Connecticut,2012,01,"2,838,241   "
10,Delaware,2012,01,"716,425   "
11,District of Columbia,2012,01,"522,816   "
12,Florida,2012,01,"15,382,630   "
13,Georgia,2012,01,"7,443,324   "
15,Hawaii,2012,01,"1,060,214   "
16,Idaho,2012,01,"1,186,730   "
17,Illinois,2012,01,"9,970,256   "
18,Indiana,2012,01,"5,018,906   "
19,Iowa,2012,01,"2,382,937   "
20,Kansas,2012,01,"2,169,190   "
21,Kentucky,2012,01,"3,378,920   "
22,Louisiana,2012,01,"3,492,668   "
23,Maine,2012,01,"1,081,474   "
24,Maryland,2012,01,"4,583,616   "
25,Massachusetts,2012,01,"5,322,758   "
26,Michigan,2012,01,"7,767,657   "
27,Minnesota,2012,01,"4,171,735   "
28,Mississippi,2012,01,"2,249,676   "
29,Missouri,2012,01,"4,660,453   "
30,Montana,2012,01,"788,762   "
31,Nebraska,2012,01,"1,407,462   "
32,Nevada,2012,01,"2,115,906   "
33,New Hampshire,2012,01,"1,062,740   "
34,New Jersey,2012,01,"6,954,253   "
35,New Mexico,2012,01,"1,587,582   "
36,New York,2012,01,"15,551,713   "
51000,New York city,2012,01,"6,675,021   "
37,North Carolina,2012,01,"7,457,561   "
38,North Dakota,2012,01,"538,947   "
39,Ohio,2012,01,"9,011,623   "
40,Oklahoma,2012,01,"2,881,036   "
41,Oregon,2012,01,"3,083,758   "
42,Pennsylvania,2012,01,"10,142,695   "
44,Rhode Island,2012,01,"844,795   "
45,South Carolina,2012,01,"3,636,344   "
46,South Dakota,2012,01,"628,739   "
47,Tennessee,2012,01,"5,000,163   "
48,Texas,2012,01,"19,178,179   "
49,Utah,2012,01,"2,011,588   "
50,Vermont,2012,01,"510,908   "
51,Virginia,2012,01,"6,292,049   "
53,Washington,2012,01,"5,347,667   "
54,West Virginia,2012,01,"1,486,523   "
55,Wisconsin,2012,01,"4,475,075   "
56,Wyoming,2012,01,"440,951   "
01,Alabama,2012,02,"3,738,595   "
02,Alaska,2012,02,"533,609   "
04,Arizona,2012,02,"4,975,819   "
05,Arkansas,2012,02,"2,259,878   "
06,California,2012,02,"29,259,936   "
037,Los Angeles County,2012,02,"7,806,956   "
08,Colorado,2012,02,"3,968,416   "
09,Connecticut,2012,02,"2,839,172   "
10,Delaware,2012,02,"717,041   "
11,District of Columbia,2012,02,"523,627   "
12,Florida,2012,02,"15,399,922   "
13,Georgia,2012,02,"7,451,771   "
15,Hawaii,2012,02,"1,061,162   "
16,Idaho,2012,02,"1,187,747   "
17,Illinois,2012,02,"9,972,583   "
18,Indiana,2012,02,"5,020,544   "
19,Iowa,2012,02,"2,383,781   "
20,Kansas,2012,02,"2,170,128   "
21,Kentucky,2012,02,"3,379,754   "
22,Louisiana,2012,02,"3,494,479   "
23,Maine,2012,02,"1,081,611   "
24,Maryland,2012,02,"4,587,332   "
25,Massachusetts,2012,02,"5,326,267   "
26,Michigan,2012,02,"7,769,286   "
27,Minnesota,2012,02,"4,174,091   "
28,Mississippi,2012,02,"2,250,333   "
29,Missouri,2012,02,"4,661,700   "
30,Montana,2012,02,"789,282   "
31,Nebraska,2012,02,"1,408,299   "
32,Nevada,2012,02,"2,118,885   "
33,New Hampshire,2012,02,"1,063,262   "
34,New Jersey,2012,02,"6,957,041   "
35,New Mexico,2012,02,"1,588,164   "
36,New York,2012,02,"15,557,575   "
51000,New York city,2012,02,"6,680,388   "
37,North Carolina,2012,02,"7,464,828   "
38,North Dakota,2012,02,"539,849   "
39,Ohio,2012,02,"9,012,485   "
40,Oklahoma,2012,02,"2,883,044   "
41,Oregon,2012,02,"3,086,203   "
42,Pennsylvania,2012,02,"10,144,516   "
44,Rhode Island,2012,02,"845,017   "
45,South Carolina,2012,02,"3,640,154   "
46,South Dakota,2012,02,"629,390   "
47,Tennessee,2012,02,"5,003,924   "
48,Texas,2012,02,"19,206,591   "
49,Utah,2012,02,"2,014,271   "
50,Vermont,2012,02,"510,930   "
51,Virginia,2012,02,"6,298,765   "
53,Washington,2012,02,"5,353,519   "
54,West Virginia,2012,02,"1,486,502   "
55,Wisconsin,2012,02,"4,476,452   "
56,Wyoming,2012,02,"441,627   "
01,Alabama,2012,03,"3,740,097   "
02,Alaska,2012,03,"533,928   "
04,Arizona,2012,03,"4,982,333   "
05,Arkansas,2012,03,"2,260,693   "
06,California,2012,03,"29,289,719   "
037,Los Angeles County,2012,03,"7,814,559   "
08,Colorado,2012,03,"3,973,700   "
09,Connecticut,2012,03,"2,840,179   "
10,Delaware,2012,03,"717,690   "
11,District of Columbia,2012,03,"524,471   "
12,Florida,2012,03,"15,417,612   "
13,Georgia,2012,03,"7,460,073   "
15,Hawaii,2012,03,"1,061,479   "
16,Idaho,2012,03,"1,188,920   "
17,Illinois,2012,03,"9,975,592   "
18,Indiana,2012,03,"5,022,829   "
19,Iowa,2012,03,"2,384,848   "
20,Kansas,2012,03,"2,170,963   "
21,Kentucky,2012,03,"3,380,568   "
22,Louisiana,2012,03,"3,496,342   "
23,Maine,2012,03,"1,081,876   "
24,Maryland,2012,03,"4,591,015   "
25,Massachusetts,2012,03,"5,330,305   "
26,Michigan,2012,03,"7,771,752   "
27,Minnesota,2012,03,"4,176,960   "
28,Mississippi,2012,03,"2,250,934   "
29,Missouri,2012,03,"4,663,326   "
30,Montana,2012,03,"789,835   "
31,Nebraska,2012,03,"1,409,209   "
32,Nevada,2012,03,"2,121,893   "
33,New Hampshire,2012,03,"1,063,925   "
34,New Jersey,2012,03,"6,960,354   "
35,New Mexico,2012,03,"1,588,603   "
36,New York,2012,03,"15,564,567   "
51000,New York city,2012,03,"6,686,010   "
37,North Carolina,2012,03,"7,471,078   "
38,North Dakota,2012,03,"540,678   "
39,Ohio,2012,03,"9,014,349   "
40,Oklahoma,2012,03,"2,885,050   "
41,Oregon,2012,03,"3,088,973   "
42,Pennsylvania,2012,03,"10,147,524   "
44,Rhode Island,2012,03,"845,246   "
45,South Carolina,2012,03,"3,643,701   "
46,South Dakota,2012,03,"630,067   "
47,Tennessee,2012,03,"5,007,915   "
48,Texas,2012,03,"19,234,783   "
49,Utah,2012,03,"2,017,124   "
50,Vermont,2012,03,"511,004   "
51,Virginia,2012,03,"6,304,138   "
53,Washington,2012,03,"5,359,104   "
54,West Virginia,2012,03,"1,486,628   "
55,Wisconsin,2012,03,"4,478,341   "
56,Wyoming,2012,03,"442,278   "
01,Alabama,2012,04,"3,741,520   "
02,Alaska,2012,04,"534,427   "
04,Arizona,2012,04,"4,988,924   "
05,Arkansas,2012,04,"2,261,449   "
06,California,2012,04,"29,321,082   "
037,Los Angeles County,2012,04,"7,822,438   "
08,Colorado,2012,04,"3,979,249   "
09,Connecticut,2012,04,"2,841,180   "
10,Delaware,2012,04,"718,373   "
11,District of Columbia,2012,04,"525,321   "
12,Florida,2012,04,"15,435,443   "
13,Georgia,2012,04,"7,468,795   "
15,Hawaii,2012,04,"1,062,204   "
16,Idaho,2012,04,"1,190,029   "
17,Illinois,2012,04,"9,978,542   "
18,Indiana,2012,04,"5,024,870   "
19,Iowa,2012,04,"2,385,859   "
20,Kansas,2012,04,"2,171,956   "
21,Kentucky,2012,04,"3,381,581   "
22,Louisiana,2012,04,"3,498,223   "
23,Maine,2012,04,"1,082,079   "
24,Maryland,2012,04,"4,594,762   "
25,Massachusetts,2012,04,"5,334,215   "
26,Michigan,2012,04,"7,773,957   "
27,Minnesota,2012,04,"4,179,656   "
28,Mississippi,2012,04,"2,251,622   "
29,Missouri,2012,04,"4,664,963   "
30,Montana,2012,04,"790,373   "
31,Nebraska,2012,04,"1,410,110   "
32,Nevada,2012,04,"2,124,932   "
33,New Hampshire,2012,04,"1,064,545   "
34,New Jersey,2012,04,"6,963,563   "
35,New Mexico,2012,04,"1,589,207   "
36,New York,2012,04,"15,571,436   "
51000,New York city,2012,04,"6,691,906   "
37,North Carolina,2012,04,"7,478,287   "
38,North Dakota,2012,04,"541,557   "
39,Ohio,2012,04,"9,015,955   "
40,Oklahoma,2012,04,"2,887,274   "
41,Oregon,2012,04,"3,091,666   "
42,Pennsylvania,2012,04,"10,150,195   "
44,Rhode Island,2012,04,"845,459   "
45,South Carolina,2012,04,"3,647,601   "
46,South Dakota,2012,04,"630,752   "
47,Tennessee,2012,04,"5,011,868   "
48,Texas,2012,04,"19,263,781   "
49,Utah,2012,04,"2,019,965   "
50,Vermont,2012,04,"511,047   "
51,Virginia,2012,04,"6,310,141   "
53,Washington,2012,04,"5,364,995   "
54,West Virginia,2012,04,"1,486,682   "
55,Wisconsin,2012,04,"4,480,061   "
56,Wyoming,2012,04,"442,903   "
01,Alabama,2012,05,"3,742,978   "
02,Alaska,2012,05,"535,023   "
04,Arizona,2012,05,"4,995,531   "
05,Arkansas,2012,05,"2,262,258   "
06,California,2012,05,"29,351,870   "
037,Los Angeles County,2012,05,"7,830,018   "
08,Colorado,2012,05,"3,984,918   "
09,Connecticut,2012,05,"2,842,250   "
10,Delaware,2012,05,"719,040   "
11,District of Columbia,2012,05,"526,138   "
12,Florida,2012,05,"15,453,412   "
13,Georgia,2012,05,"7,477,649   "
15,Hawaii,2012,05,"1,063,042   "
16,Idaho,2012,05,"1,191,223   "
17,Illinois,2012,05,"9,981,553   "
18,Indiana,2012,05,"5,026,972   "
19,Iowa,2012,05,"2,386,970   "
20,Kansas,2012,05,"2,173,112   "
21,Kentucky,2012,05,"3,382,689   "
22,Louisiana,2012,05,"3,500,118   "
23,Maine,2012,05,"1,082,352   "
24,Maryland,2012,05,"4,598,472   "
25,Massachusetts,2012,05,"5,338,193   "
26,Michigan,2012,05,"7,776,166   "
